person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file
29.0,1,1,55013.0,7,2,13000.0,6,9.63,0.24,9.0,666,0
25.0,1,2,75297.0,0,2,6510.0,2,9.93,0.09,4.0,587,0
28.0,1,1,204968.0,3,2,20000.0,6,11.01,0.1,10.0,590,0
31.0,0,5,70905.0,8,2,16000.0,5,11.01,0.23,8.0,656,0
23.0,1,1,150769.0,3,2,28000.0,2,11.01,0.19,2.0,536,0
24.0,0,1,195667.0,2,2,16000.0,5,15.96,0.08,2.0,673,0
21.0,1,4,59644.0,0,3,12500.0,1,7.49,0.21,4.0,666,0
27.0,0,3,46534.0,6,3,1500.0,1,11.94,0.03,6.0,632,0
23.0,1,3,102746.0,0,3,15000.0,3,10.99,0.15,3.0,593,0
22.0,1,1,83945.0,0,2,1000.0,6,7.4,0.01,2.0,662,0
27.0,1,1,50164.0,3,2,10000.0,3,8.59,0.2,8.0,614,0
29.0,0,4,51589.0,5,3,5000.0,4,14.96,0.1,9.0,719,0
34.0,0,2,79228.0,10,4,5600.0,3,8.0,0.07,6.0,605,0
52.0,1,1,35799.0,30,4,7000.0,3,7.49,0.2,20.0,641,0
27.0,0,3,66987.0,7,2,10000.0,4,13.49,0.15,8.0,701,0
28.0,0,4,132875.0,4,2,10000.0,4,10.21,0.08,9.0,624,0
22.0,0,4,98228.0,0,2,6600.0,6,7.88,0.07,4.0,716,0
22.0,0,3,71716.0,0,3,7200.0,6,8.0,0.1,3.0,649,0
34.0,0,3,62240.0,10,2,6400.0,3,11.01,0.1,6.0,668,0
33.0,0,2,26296.0,13,4,3600.0,3,11.71,0.14,5.0,630,0
25.0,0,4,62883.0,3,2,24500.0,4,6.17,0.39,3.0,650,0
24.0,1,2,94624.0,1,3,18500.0,1,15.33,0.2,2.0,692,0
36.0,1,1,53322.0,13,2,15000.0,3,13.11,0.28,15.0,613,0
22.0,1,3,30778.0,0,3,2500.0,2,10.99,0.08,3.0,650,0
24.0,1,2,81189.0,5,4,13000.0,1,11.01,0.16,3.0,593,0
41.0,0,2,90988.0,18,3,12000.0,6,7.7,0.13,14.0,668,0
37.0,0,3,45330.0,12,2,4000.0,6,10.59,0.09,12.0,614,0
22.0,0,3,107046.0,3,2,19000.0,1,14.61,0.18,3.0,592,0
35.0,1,1,186031.0,13,4,12000.0,1,6.92,0.06,5.0,649,0
28.0,1,1,60856.0,1,3,4800.0,3,10.37,0.08,10.0,647,0
28.0,1,1,126399.0,6,2,24000.0,2,13.16,0.19,5.0,597,0
26.0,0,2,56234.0,7,3,12000.0,3,10.39,0.21,3.0,545,0
33.0,0,1,37621.0,12,2,10000.0,4,9.33,0.27,6.0,629,0
27.0,1,1,138803.0,5,2,35000.0,5,17.98,0.25,6.0,642,0
25.0,0,2,65822.0,2,3,10700.0,4,11.01,0.16,2.0,604,0
24.0,0,1,122458.0,1,4,24250.0,2,12.53,0.2,4.0,668,0
31.0,1,2,80169.0,9,3,6000.0,6,11.01,0.07,5.0,601,0
33.0,1,2,23781.0,11,4,4584.0,3,14.25,0.19,11.0,697,0
27.0,0,3,47583.0,2,3,3329.0,2,12.64,0.07,6.0,643,0
28.0,1,3,331952.0,6,3,6782.0,3,9.57,0.02,10.0,638,0
26.0,0,2,122102.0,0,2,16000.0,3,7.88,0.13,3.0,627,0
26.0,0,3,78020.0,2,3,7500.0,5,9.83,0.1,3.0,584,0
23.0,1,1,61235.0,0,3,10000.0,2,10.45,0.16,3.0,590,0
37.0,0,3,66042.0,14,2,8000.0,4,11.01,0.12,15.0,611,0
41.0,1,3,45779.0,22,3,19844.0,5,13.1,0.43,16.0,584,0
33.0,1,2,109240.0,8,2,12000.0,6,12.98,0.11,5.0,653,0
27.0,0,1,52483.0,7,3,10000.0,2,7.49,0.19,6.0,691,0
24.0,1,1,85429.0,0,3,15000.0,2,9.12,0.18,5.0,624,0
41.0,1,2,26985.0,20,4,3500.0,4,13.61,0.13,12.0,716,0
32.0,1,1,132749.0,12,2,5600.0,1,10.74,0.04,7.0,576,0
27.0,1,1,92486.0,5,2,2837.0,6,11.54,0.03,6.0,685,0
32.0,1,4,89622.0,6,3,12000.0,1,12.42,0.13,7.0,590,0
38.0,1,5,115162.0,18,4,14000.0,4,17.74,0.12,17.0,632,0
33.0,0,1,117506.0,9,2,20000.0,3,6.17,0.17,8.0,612,0
40.0,1,1,138034.0,18,2,35000.0,5,8.9,0.25,14.0,598,0
23.0,0,1,65593.0,0,3,5500.0,1,8.94,0.08,3.0,608,0
24.0,0,1,28884.0,0,3,5000.0,3,11.01,0.17,2.0,642,0
29.0,1,2,300983.0,7,2,8000.0,1,7.51,0.03,10.0,667,0
24.0,1,2,40536.0,0,3,3300.0,1,12.99,0.08,4.0,619,0
26.0,0,4,82636.0,2,2,15000.0,2,16.49,0.18,3.0,706,0
27.0,0,1,95538.0,1,2,9000.0,3,6.76,0.09,10.0,627,0
22.0,1,3,83931.0,3,2,6000.0,1,13.48,0.07,2.0,656,0
22.0,1,1,128097.0,3,2,35000.0,1,11.01,0.27,2.0,630,0
29.0,1,2,106926.0,3,2,16000.0,5,16.45,0.15,8.0,671,0
25.0,0,3,103283.0,3,2,5000.0,4,6.17,0.05,2.0,648,0
25.0,0,2,49367.0,0,3,10000.0,2,10.0,0.2,4.0,623,0
24.0,1,3,116332.0,0,2,11000.0,4,5.99,0.09,2.0,636,0
24.0,1,4,64046.0,0,2,4000.0,1,9.22,0.06,4.0,592,0
35.0,1,2,32639.0,13,3,6000.0,5,16.29,0.18,8.0,662,0
24.0,1,4,36543.0,3,3,3350.0,5,14.72,0.09,2.0,681,0
30.0,1,4,89526.0,8,2,10000.0,4,8.92,0.11,6.0,727,0
36.0,0,2,35851.0,11,3,3479.0,1,10.54,0.1,11.0,631,0
36.0,1,2,17773.0,13,3,4798.0,3,15.16,0.27,15.0,676,0
26.0,1,2,73054.0,4,2,20000.0,1,12.69,0.27,2.0,676,0
22.0,0,4,33751.0,0,3,5000.0,6,13.11,0.15,3.0,697,0
24.0,0,3,66669.0,3,3,8000.0,4,13.8,0.12,2.0,610,0
25.0,1,3,44626.0,3,3,4200.0,4,10.99,0.09,4.0,510,0
27.0,0,3,28839.0,8,3,6250.0,2,10.38,0.22,6.0,677,0
24.0,0,3,49100.0,5,2,10000.0,1,11.83,0.2,3.0,638,0
24.0,1,3,121006.0,0,2,25000.0,1,11.6,0.21,4.0,667,0
25.0,1,2,55727.0,5,3,5000.0,3,11.13,0.09,3.0,678,0
22.0,0,3,38678.0,0,4,8000.0,1,6.03,0.21,2.0,607,0
21.0,1,2,198803.0,0,2,20000.0,6,6.91,0.1,4.0,681,0
32.0,0,1,63407.0,10,2,10000.0,2,14.35,0.16,8.0,638,0
25.0,1,1,116309.0,4,3,17500.0,3,11.71,0.15,3.0,614,0
26.0,1,1,106501.0,2,2,3800.0,4,6.54,0.04,2.0,588,0
27.0,1,2,144509.0,7,2,16000.0,5,11.96,0.11,8.0,686,0
21.0,1,3,35131.0,0,3,2500.0,5,16.77,0.07,2.0,635,0
29.0,0,1,150779.0,6,3,14000.0,5,9.63,0.09,6.0,623,0
36.0,1,3,132794.0,9,2,16000.0,1,6.03,0.12,12.0,686,0
23.0,0,1,44385.0,4,3,15000.0,1,10.25,0.34,3.0,735,0
25.0,1,2,75446.0,3,3,7400.0,5,6.99,0.1,2.0,557,0
28.0,1,4,181217.0,7,2,15000.0,4,7.88,0.08,6.0,619,0
28.0,1,1,111030.0,4,2,20000.0,2,15.28,0.18,6.0,613,0
23.0,1,1,118701.0,4,2,10000.0,1,11.01,0.08,4.0,648,0
24.0,0,2,145120.0,3,3,10000.0,4,13.61,0.07,4.0,675,0
30.0,1,2,129544.0,8,2,2500.0,5,10.78,0.02,6.0,669,0
23.0,1,3,83782.0,0,2,19000.0,1,9.51,0.23,2.0,650,0
34.0,1,3,90040.0,11,2,7200.0,1,6.85,0.08,8.0,660,0
23.0,0,4,125087.0,0,2,4000.0,1,11.01,0.03,4.0,681,0
32.0,1,3,51673.0,10,2,1225.0,3,5.79,0.02,10.0,626,0
38.0,0,2,98162.0,16,2,10000.0,3,14.27,0.1,15.0,536,0
24.0,0,1,71718.0,2,3,21500.0,2,16.89,0.3,3.0,620,0
24.0,1,4,76212.0,0,2,6000.0,1,5.79,0.08,2.0,606,0
23.0,1,3,34552.0,0,3,3321.0,4,14.01,0.1,3.0,500,0
26.0,1,3,72857.0,1,2,6000.0,5,8.94,0.08,4.0,524,0
27.0,1,4,26749.0,5,2,1544.0,2,13.11,0.06,7.0,689,0
28.0,1,3,54832.0,6,2,7316.0,5,7.44,0.13,9.0,662,0
24.0,1,1,103118.0,1,2,2500.0,2,10.38,0.02,4.0,632,0
36.0,1,1,60002.0,12,3,9000.0,6,10.99,0.15,12.0,601,0
23.0,1,2,24853.0,0,2,2500.0,6,16.82,0.1,2.0,524,0
39.0,1,4,133001.0,15,3,4500.0,4,13.49,0.03,11.0,640,0
37.0,1,4,38527.0,13,2,3000.0,6,9.99,0.08,16.0,669,0
24.0,0,4,101659.0,3,2,20000.0,6,11.18,0.2,4.0,662,0
24.0,1,1,44097.0,0,2,4000.0,5,11.47,0.09,3.0,667,0
24.0,0,1,91136.0,1,4,6675.0,3,6.54,0.07,3.0,667,0
24.0,1,1,35018.0,0,3,1500.0,6,11.46,0.04,4.0,660,0
21.0,0,3,88290.0,0,3,14000.0,6,13.49,0.16,3.0,542,0
32.0,1,3,72818.0,9,3,5000.0,2,7.29,0.07,9.0,564,0
22.0,1,1,73022.0,0,3,7800.0,1,15.21,0.11,4.0,645,0
22.0,1,1,30066.0,0,3,4500.0,6,11.49,0.15,2.0,648,0
29.0,0,3,39365.0,3,3,9250.0,4,15.65,0.23,7.0,625,0
28.0,0,2,59688.0,6,3,12000.0,5,14.49,0.2,5.0,714,0
29.0,1,3,58429.0,7,4,1850.0,3,10.74,0.03,7.0,619,0
28.0,1,3,93780.0,6,4,8000.0,6,8.49,0.09,7.0,649,0
67.0,1,1,241126.0,45,2,3000.0,3,10.28,0.01,26.0,708,0
28.0,0,3,30847.0,5,3,12000.0,3,10.26,0.39,8.0,617,0
31.0,1,3,48937.0,9,3,14519.0,5,10.8,0.3,7.0,647,0
30.0,0,4,64194.0,5,3,2200.0,2,10.99,0.03,8.0,577,0
41.0,0,4,51551.0,17,3,5000.0,2,7.49,0.1,12.0,646,0
26.0,1,1,68687.0,2,2,3023.0,6,11.28,0.04,6.0,651,0
29.0,0,2,81475.0,7,3,5000.0,2,7.51,0.06,10.0,613,0
24.0,1,3,30704.0,3,3,8500.0,1,11.71,0.28,3.0,648,0
24.0,1,3,115914.0,1,2,6000.0,4,13.92,0.05,4.0,479,0
22.0,1,3,15407.0,0,3,6700.0,2,7.66,0.43,4.0,521,0
27.0,1,2,62071.0,6,3,1600.0,1,10.59,0.03,6.0,636,0
35.0,1,4,58933.0,13,2,5000.0,2,13.48,0.08,10.0,533,0
24.0,1,1,63701.0,1,3,8000.0,6,11.78,0.13,3.0,572,0
23.0,1,2,85262.0,0,3,3500.0,6,5.42,0.04,3.0,679,0
23.0,0,2,74369.0,2,2,18400.0,1,19.29,0.25,2.0,717,0
55.0,1,2,35692.0,31,4,5000.0,3,15.33,0.14,22.0,594,0
23.0,0,2,46740.0,0,3,4100.0,2,11.01,0.09,4.0,578,0
22.0,1,2,80452.0,0,2,8700.0,2,6.92,0.11,3.0,588,0
28.0,1,2,69298.0,6,2,12285.0,3,8.04,0.18,8.0,679,0
30.0,0,2,35655.0,9,3,8000.0,5,12.73,0.22,10.0,658,0
23.0,1,4,52319.0,0,2,9000.0,6,9.63,0.17,2.0,705,0
27.0,1,2,87540.0,8,2,21100.0,2,8.9,0.24,8.0,567,0
23.0,0,3,60959.0,1,3,2400.0,3,11.83,0.04,2.0,655,0
23.0,0,1,23383.0,0,3,5000.0,5,16.32,0.21,3.0,666,0
24.0,0,2,119084.0,4,2,10000.0,1,6.62,0.08,3.0,607,0
41.0,0,4,35417.0,18,3,1000.0,6,11.01,0.03,13.0,688,0
29.0,1,2,51865.0,6,3,14819.0,3,11.24,0.29,6.0,651,0
51.0,1,3,72922.0,29,2,8000.0,3,13.48,0.11,23.0,579,0
27.0,1,2,29015.0,4,3,4867.0,1,13.02,0.17,6.0,574,0
27.0,0,1,45807.0,3,4,5000.0,2,9.91,0.11,6.0,619,0
28.0,1,1,135088.0,9,3,7000.0,5,11.66,0.05,7.0,582,0
24.0,1,3,39527.0,0,3,15000.0,6,13.09,0.38,3.0,655,0
35.0,0,2,26232.0,10,3,1484.0,2,11.09,0.06,11.0,629,0
22.0,1,3,64444.0,0,3,2100.0,3,6.76,0.03,2.0,528,0
28.0,1,2,168867.0,3,2,24250.0,1,11.91,0.14,6.0,659,0
29.0,0,3,53971.0,4,3,5400.0,1,16.0,0.1,9.0,582,0
29.0,1,4,144399.0,10,2,6800.0,4,13.16,0.05,10.0,742,0
23.0,0,3,70482.0,0,1,16000.0,1,12.21,0.23,4.0,626,0
25.0,1,1,96869.0,2,2,4000.0,1,19.03,0.04,3.0,624,0
30.0,1,2,68285.0,9,2,9600.0,4,5.99,0.14,6.0,616,0
24.0,1,1,102926.0,1,2,7000.0,5,12.69,0.07,3.0,608,0
23.0,1,2,93860.0,3,3,21995.0,5,13.2,0.23,3.0,565,0
25.0,1,2,40310.0,4,2,5000.0,1,8.49,0.12,3.0,612,0
27.0,0,2,41267.0,1,4,5400.0,6,5.42,0.13,6.0,615,0
24.0,0,4,104764.0,1,2,20000.0,2,7.29,0.19,3.0,705,0
25.0,1,2,96221.0,1,3,11444.0,2,15.14,0.12,3.0,647,0
26.0,0,3,174979.0,5,2,25000.0,6,11.28,0.14,5.0,607,0
24.0,1,1,47700.0,1,3,16000.0,4,13.06,0.34,2.0,537,0
27.0,1,1,43264.0,2,3,2400.0,1,11.01,0.06,9.0,682,0
31.0,0,1,127158.0,7,3,15000.0,4,10.59,0.12,8.0,664,0
22.0,0,3,49134.0,1,2,9875.0,2,7.9,0.2,4.0,635,0
26.0,0,3,108881.0,2,2,3000.0,2,11.01,0.03,4.0,666,0
23.0,1,1,120935.0,0,4,35000.0,3,16.77,0.29,4.0,644,0
21.0,0,2,60978.0,0,2,5375.0,5,7.49,0.09,3.0,568,0
30.0,1,2,107815.0,8,2,10000.0,2,10.88,0.09,6.0,678,0
31.0,1,3,124504.0,8,2,14868.0,6,10.87,0.12,7.0,545,0
29.0,0,2,40740.0,7,2,5600.0,6,11.71,0.14,6.0,693,0
58.0,1,3,53297.0,38,3,1800.0,6,14.96,0.03,21.0,715,0
22.0,1,1,47981.0,0,2,10750.0,6,11.01,0.22,4.0,581,0
21.0,1,1,60967.0,0,3,8500.0,1,10.65,0.14,2.0,659,0
37.0,1,1,121262.0,16,2,6000.0,1,11.99,0.05,13.0,654,0
22.0,1,1,49138.0,0,2,13025.0,6,10.14,0.27,3.0,648,0
23.0,1,2,69057.0,0,2,11406.0,2,10.3,0.17,4.0,559,0
28.0,1,2,45193.0,4,3,9000.0,2,10.66,0.2,6.0,723,0
28.0,1,1,120890.0,2,2,10000.0,2,12.17,0.08,9.0,565,0
26.0,1,3,46754.0,1,3,10000.0,3,7.66,0.21,3.0,667,0
23.0,0,3,60531.0,0,2,8997.0,3,14.24,0.15,5.0,639,0
25.0,1,1,157396.0,3,3,20000.0,3,15.27,0.13,2.0,687,0
24.0,0,3,30925.0,1,3,1600.0,3,12.53,0.05,3.0,601,0
24.0,0,3,57063.0,3,2,12000.0,3,13.49,0.21,3.0,656,0
37.0,0,5,79106.0,16,3,8700.0,2,7.88,0.11,11.0,706,0
25.0,1,1,69462.0,1,3,10000.0,3,14.27,0.14,4.0,592,0
43.0,1,5,38812.0,16,3,8746.0,2,15.62,0.23,9.0,722,0
26.0,1,1,103226.0,0,2,8000.0,5,11.01,0.08,3.0,583,0
35.0,1,4,72776.0,14,2,4000.0,5,6.03,0.05,7.0,688,0
22.0,0,2,50348.0,0,3,3600.0,5,16.77,0.07,3.0,685,0
25.0,1,2,97173.0,0,2,3000.0,2,6.03,0.03,2.0,669,0
23.0,0,1,36441.0,1,2,4000.0,2,16.32,0.11,4.0,585,0
27.0,1,3,29703.0,7,4,4000.0,6,12.99,0.13,6.0,692,0
23.0,0,2,95907.0,1,2,5585.0,5,11.66,0.06,4.0,637,0
28.0,1,2,87217.0,6,2,25000.0,3,20.0,0.29,9.0,725,0
24.0,1,3,42906.0,0,3,8000.0,1,11.53,0.19,3.0,634,0
38.0,1,1,104751.0,12,2,5000.0,3,15.58,0.05,12.0,711,0
30.0,1,2,85018.0,7,3,12000.0,2,7.96,0.14,7.0,661,0
25.0,1,3,74502.0,7,2,7000.0,6,5.79,0.09,4.0,648,0
38.0,0,3,78859.0,15,4,3600.0,4,8.88,0.05,15.0,568,0
27.0,0,4,58454.0,4,3,4000.0,3,9.62,0.07,10.0,598,0
31.0,1,1,481018.0,13,2,28000.0,4,7.49,0.06,6.0,700,0
29.0,1,3,48132.0,6,4,9000.0,3,12.72,0.19,9.0,660,0
37.0,1,3,52483.0,12,3,3500.0,1,10.41,0.07,11.0,644,0
36.0,1,2,101802.0,11,2,1000.0,1,7.51,0.01,16.0,647,0
29.0,1,3,73029.0,9,2,5600.0,3,12.42,0.08,10.0,644,0
29.0,1,2,37013.0,6,3,6400.0,6,12.87,0.17,5.0,503,0
32.0,0,2,40384.0,6,3,7500.0,6,11.28,0.19,9.0,651,0
27.0,1,4,28666.0,2,3,2435.0,6,10.11,0.08,6.0,581,0
24.0,1,3,19117.0,2,3,4139.0,4,13.38,0.22,3.0,496,0
29.0,1,2,55104.0,7,3,5377.0,5,13.05,0.1,7.0,655,0
26.0,1,4,35554.0,7,2,5150.0,1,6.62,0.14,2.0,667,0
26.0,0,1,79101.0,5,3,17000.0,1,13.47,0.21,2.0,578,0
29.0,1,3,22504.0,3,3,6400.0,5,10.37,0.28,6.0,686,0
32.0,1,3,169170.0,10,2,12000.0,4,9.25,0.07,8.0,583,0
21.0,0,3,19941.0,1,3,2800.0,2,7.4,0.14,4.0,668,0
28.0,0,2,87179.0,6,2,16000.0,1,15.95,0.18,5.0,671,0
34.0,0,1,19321.0,10,4,5000.0,3,9.44,0.26,12.0,685,0
22.0,1,2,44367.0,0,3,13000.0,5,11.14,0.29,4.0,684,0
31.0,0,1,78241.0,8,3,12000.0,1,12.73,0.15,8.0,679,0
23.0,0,1,114764.0,4,3,10000.0,3,10.27,0.09,4.0,620,0
29.0,0,1,114863.0,5,2,5000.0,3,6.53,0.04,4.0,681,0
31.0,1,1,73112.0,9,2,6000.0,6,15.3,0.08,11.0,605,0
29.0,1,3,44266.0,4,2,14000.0,3,14.27,0.32,5.0,658,0
22.0,1,2,67038.0,1,3,12000.0,1,8.32,0.18,4.0,653,0
24.0,1,1,67048.0,2,2,1800.0,2,7.49,0.03,3.0,589,0
22.0,0,2,43900.0,4,2,6000.0,3,15.27,0.14,3.0,611,0
26.0,0,2,69666.0,6,3,9000.0,1,7.51,0.13,3.0,652,0
41.0,1,1,21008.0,18,3,1500.0,3,15.23,0.07,13.0,665,0
24.0,0,3,68219.0,1,2,6000.0,2,11.09,0.09,4.0,582,0
23.0,1,3,41137.0,2,2,4000.0,5,14.79,0.1,2.0,620,0
32.0,1,1,67118.0,13,2,6500.0,4,13.98,0.1,10.0,675,0
37.0,0,4,30371.0,13,3,2400.0,3,11.71,0.08,11.0,719,0
24.0,0,4,106608.0,0,3,14000.0,4,9.99,0.13,3.0,675,0
22.0,0,3,76200.0,0,3,4000.0,6,11.01,0.05,4.0,639,0
23.0,1,2,151219.0,2,2,35000.0,6,8.9,0.23,4.0,561,0
33.0,1,4,69450.0,12,3,20000.0,2,12.53,0.29,10.0,697,0
36.0,0,3,96831.0,14,3,6400.0,2,11.23,0.07,11.0,591,0
22.0,1,4,84064.0,0,2,17000.0,6,15.27,0.2,3.0,687,0
22.0,0,4,21955.0,0,3,3500.0,6,11.01,0.16,4.0,615,0
25.0,0,1,69704.0,1,4,12000.0,2,10.59,0.17,3.0,567,0
27.0,0,2,145163.0,5,3,11050.0,5,12.69,0.08,7.0,615,0
23.0,0,1,44453.0,2,2,3000.0,5,13.22,0.07,4.0,682,0
23.0,1,2,43891.0,1,3,5000.0,6,13.57,0.11,3.0,656,0
34.0,1,5,33489.0,11,3,2525.0,1,12.21,0.08,7.0,606,0
39.0,1,1,66185.0,14,2,3557.0,3,10.71,0.05,11.0,620,0
28.0,1,4,41709.0,8,3,11422.0,5,8.64,0.27,5.0,676,0
31.0,0,2,124608.0,10,2,35000.0,3,9.05,0.28,8.0,637,0
23.0,1,2,26954.0,0,2,2000.0,6,6.17,0.07,4.0,511,0
24.0,0,1,36841.0,4,3,14000.0,5,7.9,0.38,2.0,538,0
22.0,1,4,63436.0,0,3,14500.0,4,13.16,0.23,2.0,612,0
35.0,1,4,190571.0,9,4,10000.0,6,9.63,0.05,10.0,557,0
26.0,0,3,181169.0,4,2,25000.0,1,9.99,0.14,4.0,573,0
22.0,1,3,55124.0,0,3,8300.0,6,10.99,0.15,4.0,528,0
23.0,1,1,39169.0,0,3,5000.0,5,7.55,0.13,5.0,654,0
24.0,0,4,88600.0,6,2,10000.0,2,11.99,0.11,2.0,651,0
22.0,0,3,42149.0,1,3,18250.0,1,10.25,0.43,3.0,571,0
23.0,1,1,43164.0,1,2,15000.0,6,18.43,0.35,2.0,577,0
33.0,1,1,75440.0,8,2,20000.0,2,11.01,0.27,8.0,699,0
23.0,1,2,51821.0,0,3,4550.0,6,15.23,0.09,4.0,674,0
31.0,0,2,37367.0,8,4,2500.0,1,11.36,0.07,9.0,651,0
26.0,1,1,58359.0,6,3,3000.0,2,10.14,0.05,3.0,605,0
22.0,1,2,59698.0,0,2,4000.0,1,8.94,0.07,2.0,664,0
28.0,0,4,217215.0,6,2,15081.0,4,12.23,0.07,10.0,653,0
30.0,0,2,61096.0,10,3,5003.0,2,11.1,0.08,5.0,695,0
32.0,1,2,112444.0,9,3,10000.0,6,10.64,0.09,7.0,589,0
23.0,0,2,175443.0,1,2,12000.0,2,10.37,0.07,2.0,655,0
27.0,1,2,102187.0,5,2,7000.0,5,7.29,0.07,10.0,600,0
28.0,0,1,85026.0,7,4,8000.0,1,11.49,0.09,9.0,678,0
35.0,1,2,141538.0,8,2,15000.0,3,9.61,0.11,8.0,622,0
25.0,1,3,43994.0,0,3,8757.0,6,12.88,0.2,2.0,652,0
38.0,0,2,96617.0,16,3,2500.0,6,10.99,0.03,13.0,725,0
22.0,0,4,58797.0,0,2,4000.0,3,9.63,0.07,2.0,665,0
25.0,1,1,42820.0,4,3,7000.0,3,8.94,0.16,3.0,661,0
29.0,1,1,99192.0,7,4,21000.0,3,14.65,0.21,5.0,666,0
33.0,1,4,44190.0,9,2,7000.0,4,11.69,0.16,9.0,574,0
27.0,1,3,121043.0,1,2,14400.0,3,11.01,0.12,8.0,548,0
26.0,1,2,42623.0,3,2,19279.0,3,7.39,0.45,7.0,524,0
24.0,1,4,70564.0,3,2,6000.0,4,5.42,0.09,4.0,635,0
24.0,0,2,42473.0,2,4,2000.0,6,11.71,0.05,3.0,667,0
31.0,0,2,72841.0,9,2,1884.0,3,12.01,0.03,9.0,623,0
24.0,1,2,45397.0,4,3,13915.0,6,13.8,0.31,4.0,646,0
22.0,1,2,52099.0,1,3,1500.0,2,17.19,0.03,4.0,694,0
27.0,0,2,85170.0,6,2,8000.0,4,14.46,0.09,7.0,720,0
28.0,0,3,74292.0,6,2,12000.0,3,9.99,0.16,5.0,650,0
23.0,0,1,79183.0,0,3,28000.0,6,7.9,0.35,2.0,677,0
23.0,1,3,35425.0,3,3,2800.0,6,10.38,0.08,2.0,634,0
24.0,1,4,63656.0,0,3,4000.0,3,11.39,0.06,3.0,615,0
34.0,0,1,25937.0,8,3,2100.0,2,7.88,0.08,8.0,513,0
27.0,0,1,39712.0,5,2,7500.0,2,11.59,0.19,9.0,628,0
23.0,0,4,36765.0,0,2,8000.0,2,11.01,0.22,3.0,720,0
39.0,1,3,82725.0,14,3,5000.0,6,13.49,0.06,11.0,635,0
26.0,0,1,84776.0,5,2,20000.0,4,14.27,0.24,4.0,606,0
32.0,0,2,73126.0,13,3,6000.0,3,11.36,0.08,8.0,579,0
31.0,1,1,51407.0,6,3,10000.0,6,11.71,0.19,5.0,530,0
24.0,0,2,87365.0,2,3,15000.0,6,10.99,0.17,2.0,665,0
21.0,1,3,68428.0,1,3,12000.0,1,10.75,0.18,4.0,652,0
31.0,1,4,74336.0,5,3,7321.0,6,11.01,0.1,9.0,583,0
23.0,1,1,40324.0,1,3,11000.0,5,7.66,0.27,2.0,585,0
25.0,1,2,181217.0,2,2,25000.0,5,10.25,0.14,4.0,624,0
27.0,0,1,78527.0,5,3,4000.0,3,6.94,0.05,5.0,671,0
23.0,1,3,70469.0,0,3,1200.0,6,15.23,0.02,4.0,647,0
33.0,1,1,115409.0,9,2,8000.0,1,5.79,0.07,10.0,665,0
25.0,1,2,59371.0,5,3,12000.0,2,11.01,0.2,4.0,653,0
30.0,0,4,121606.0,5,3,20000.0,2,18.3,0.16,6.0,689,0
23.0,0,2,58474.0,0,4,2550.0,1,11.86,0.04,3.0,663,0
40.0,0,3,56039.0,22,2,7000.0,4,6.62,0.12,17.0,660,0
30.0,1,4,26609.0,5,3,2400.0,1,10.25,0.09,9.0,720,0
26.0,0,3,53891.0,1,3,23987.0,5,10.01,0.45,6.0,555,0
29.0,0,3,289198.0,7,2,10000.0,1,8.49,0.03,8.0,649,0
32.0,1,1,108814.0,9,2,25000.0,3,11.36,0.23,9.0,657,0
24.0,0,4,78950.0,1,3,14000.0,6,11.65,0.18,3.0,614,0
29.0,1,2,184678.0,8,3,17600.0,5,8.7,0.1,7.0,681,0
25.0,1,3,133193.0,2,2,8000.0,6,7.14,0.06,4.0,680,0
25.0,1,2,73067.0,3,3,15000.0,5,8.25,0.21,3.0,679,0
22.0,1,1,39546.0,0,2,1700.0,6,7.9,0.04,4.0,483,0
24.0,0,2,55085.0,2,3,7800.0,3,7.51,0.14,3.0,610,0
38.0,0,1,107537.0,18,2,10000.0,6,11.01,0.09,13.0,684,0
22.0,1,3,34363.0,2,3,10000.0,6,10.28,0.29,3.0,642,0
26.0,0,2,130590.0,3,3,2000.0,6,16.29,0.02,4.0,628,0
29.0,0,4,45200.0,2,3,2628.0,6,8.59,0.06,5.0,678,0
29.0,0,2,44134.0,9,2,4800.0,1,12.44,0.11,9.0,663,0
26.0,1,2,78858.0,3,3,6000.0,6,16.49,0.08,2.0,694,0
34.0,1,1,108402.0,11,3,13200.0,6,10.74,0.12,5.0,641,0
23.0,1,3,30483.0,0,4,8000.0,3,5.79,0.26,3.0,574,0
35.0,0,3,77582.0,11,2,14500.0,5,7.66,0.19,6.0,615,0
32.0,1,3,344532.0,8,2,9456.0,1,12.96,0.03,7.0,567,0
22.0,1,1,80106.0,0,2,16800.0,2,13.92,0.21,2.0,721,0
23.0,1,3,30001.0,1,3,2800.0,2,11.49,0.09,3.0,659,0
22.0,1,3,61169.0,0,4,5000.0,3,12.62,0.08,3.0,619,0
33.0,1,3,58822.0,13,3,3600.0,1,8.46,0.06,7.0,623,0
32.0,0,1,58526.0,12,3,9000.0,5,13.99,0.15,8.0,685,0
23.0,1,3,37110.0,2,3,10000.0,2,12.68,0.27,2.0,654,0
43.0,1,3,169844.0,18,2,6000.0,2,10.99,0.04,14.0,664,0
34.0,0,1,38096.0,9,2,7400.0,6,7.51,0.19,6.0,551,0
22.0,1,2,55268.0,1,3,10000.0,6,7.51,0.18,3.0,706,0
